host	time	method	url	response	bytes
www-c3.proxy.aol.com	807260432	GET	/elv/PEGASUS/minpeg1.gif	200	1055
www-c3.proxy.aol.com	807260436	GET	/elv/SCOUT/scout.gif	200	1165
www-c3.proxy.aol.com	807260444	GET	/elv/DELTA/delta.gif	200	2244
www-c3.proxy.aol.com	807260451	GET	/elv/ATLAS_CENTAUR/atlas.gif	200	2286
s150.phxslip4.indirect.com	807260453	GET	/ksc.html	200	7280
www-c3.proxy.aol.com	807260457	GET	/elv/TITAN/titan.gif	200	3530
www-c3.proxy.aol.com	807260460	GET	/elv/uplink.htm	200	1374
www-c3.proxy.aol.com	807260462	GET	/elv/struct.gif	200	1318
s150.phxslip4.indirect.com	807260463	GET	/ksc.html	304	0
www-c3.proxy.aol.com	807260464	GET	/elv/elvhead2.gif	200	1733
s150.phxslip4.indirect.com	807260465	GET	/images/ksclogo-medium.gif	200	5866
s150.phxslip4.indirect.com	807260465	GET	/images/NASA-logosmall.gif	200	786
s150.phxslip4.indirect.com	807260465	GET	/images/MOSAIC-logosmall.gif	200	363
s150.phxslip4.indirect.com	807260465	GET	/images/USA-logosmall.gif	200	234
s150.phxslip4.indirect.com	807260469	GET	/images/WORLD-logosmall.gif	200	669
www-c3.proxy.aol.com	807260495	GET	/images/KSC-logosmall.gif	200	1204
suzukake.ipe.tsukuba.ac.jp	807260500	GET	/ksc.html	200	7280
www-c3.proxy.aol.com	807260500	GET	/images/NASA-logosmall.gif	200	786
suzukake.ipe.tsukuba.ac.jp	807260502	GET	/images/ksclogo-medium.gif	200	5866
suzukake.ipe.tsukuba.ac.jp	807260504	GET	/images/NASA-logosmall.gif	200	786
suzukake.ipe.tsukuba.ac.jp	807260505	GET	/images/MOSAIC-logosmall.gif	200	363
suzukake.ipe.tsukuba.ac.jp	807260506	GET	/images/USA-logosmall.gif	200	234
suzukake.ipe.tsukuba.ac.jp	807260506	GET	/images/WORLD-logosmall.gif	200	669
n868333.ksc.nasa.gov	807260524	GET	/ksc.html	200	7280
n868333.ksc.nasa.gov	807260525	GET	/images/ksclogo-medium.gif	200	5866
n868333.ksc.nasa.gov	807260526	GET	/images/NASA-logosmall.gif	200	786
n868333.ksc.nasa.gov	807260527	GET	/images/MOSAIC-logosmall.gif	200	363
n868333.ksc.nasa.gov	807260527	GET	/images/USA-logosmall.gif	200	234
n868333.ksc.nasa.gov	807260527	GET	/images/WORLD-logosmall.gif	200	669
mpngate1.ny.us.ibm.net	807260557	GET	/ksc.htm1	404	0
www.thyssen.com	807260597	GET	/shuttle/missions/sts-69/sts-69-patch.jpg	200	96265
slip37-78.il.us.ibm.net	807260625	GET	/images/launch.gif	200	240458
rerobert.mindspring.com	807260651	GET	/history/apollo/apollo-17/apollo-17.html	200	2732
rerobert.mindspring.com	807260654	GET	/history/apollo/apollo-17/apollo-17-patch-small.gif	200	14977
rerobert.mindspring.com	807260655	GET	/images/ksclogosmall.gif	200	3635
rerobert.mindspring.com	807260655	GET	/history/apollo/images/footprint-logo.gif	200	4209
wpo.telstra.com.au	807260657	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224
mpngate1.ny.us.ibm.net	807260678	GET	/ksc.htm1	404	0
129.217.191.141	807260704	GET	/ksc.html	200	7280
129.217.191.141	807260706	GET	/images/ksclogo-medium.gif	200	5866
129.217.191.141	807260707	GET	/images/USA-logosmall.gif	200	234
129.217.191.141	807260707	GET	/images/NASA-logosmall.gif	200	786
129.217.191.141	807260708	GET	/images/MOSAIC-logosmall.gif	200	363
www.thyssen.com	807260712	GET	/shuttle/missions/sts-63/mission-sts-63.html	200	53507
129.217.191.141	807260714	GET	/images/WORLD-logosmall.gif	200	669
lanrover2-4.tdmnl.tandem.com	807260717	GET	/shuttle/missions/sts-73/mission-sts-73.html	200	4099
lanrover2-4.tdmnl.tandem.com	807260722	GET	/shuttle/missions/sts-73/sts-73-patch-small.gif	200	4179
lanrover2-4.tdmnl.tandem.com	807260723	GET	/images/KSC-logosmall.gif	200	1204
lanrover2-4.tdmnl.tandem.com	807260725	GET	/images/launch-logo.gif	200	1713
147.150.202.254	807260730	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566
lanrover2-4.tdmnl.tandem.com	807260731	GET	/history/apollo/images/apollo-logo1.gif	200	1173
147.150.202.254	807260731	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083
147.150.202.254	807260734	GET	/images/KSC-logosmall.gif	200	1204
147.150.202.254	807260734	GET	/images/launch-logo.gif	200	1713
147.150.202.254	807260734	GET	/history/apollo/images/apollo-logo1.gif	200	1173
rerobert.mindspring.com	807260735	GET	/shuttle/resources/orbiters/challenger.html	200	8089
rerobert.mindspring.com	807260738	GET	/shuttle/resources/orbiters/challenger-logo.gif	200	4179
www-c5.proxy.aol.com	807260739	GET	/images/	200	17688
rerobert.mindspring.com	807260745	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932
www-c5.proxy.aol.com	807260750	GET	/icons/blank.xbm	200	509
www-c5.proxy.aol.com	807260750	GET	/icons/menu.xbm	200	527
www-c5.proxy.aol.com	807260750	GET	/icons/image.xbm	200	509
digitalvideo.multimedia.cs.cmu.edu	807260752	GET	/	200	7280
digitalvideo.multimedia.cs.cmu.edu	807260753	GET	/images/ksclogo-medium.gif	200	5866
digitalvideo.multimedia.cs.cmu.edu	807260754	GET	/images/NASA-logosmall.gif	200	786
digitalvideo.multimedia.cs.cmu.edu	807260754	GET	/images/MOSAIC-logosmall.gif	200	363
digitalvideo.multimedia.cs.cmu.edu	807260754	GET	/images/USA-logosmall.gif	200	234
digitalvideo.multimedia.cs.cmu.edu	807260756	GET	/images/WORLD-logosmall.gif	200	669
www-c5.proxy.aol.com	807260756	GET	/icons/unknown.xbm	200	515
ecom2.ecn.bgu.edu	807260762	GET	/ksc.html	200	7280
www-a1.proxy.aol.com	807260767	GET	/shuttle/missions	302	0
www-a1.proxy.aol.com	807260770	GET	/shuttle/missions/	200	12283
ecom2.ecn.bgu.edu	807260784	GET	/whats-new.html	200	18936
www-c5.proxy.aol.com	807260786	GET	/images/postit.gif	200	302
piweba3y.prodigy.com	807260792	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84905
www-a1.proxy.aol.com	807260794	GET	/icons/menu.xbm	200	527
www-a1.proxy.aol.com	807260797	GET	/icons/blank.xbm	200	509
www-a1.proxy.aol.com	807260798	GET	/icons/text.xbm	200	527
phoenix.doc.ic.ac.uk	807260801	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84905
phoenix.doc.ic.ac.uk	807260802	GET	/images/shuttle-patch-small.gif	200	4179
phoenix.doc.ic.ac.uk	807260803	GET	/images/launch-logo.gif	200	1713
phoenix.doc.ic.ac.uk	807260803	GET	/images/KSC-logosmall.gif	200	1204
ecom2.ecn.bgu.edu	807260804	GET	/shuttle/countdown/	200	4324
dial6.man.net	807260814	GET	/shuttle/countdown/	200	4324
phoenix.doc.ic.ac.uk	807260815	GET	/shuttle/missions/missions.html	200	8677
phoenix.doc.ic.ac.uk	807260816	GET	/images/launchmedium.gif	200	11853
phoenix.doc.ic.ac.uk	807260818	GET	/images/NASA-logosmall.gif	200	786
bst007.sm.bs.dlr.de	807260822	GET	/shuttle/countdown/countdown.html	200	4324
www-a1.proxy.aol.com	807260824	GET	/shuttle/missions/sts-69/	200	2406
ecom2.ecn.bgu.edu	807260827	GET	/htbin/cdt_main.pl	200	3714
phoenix.doc.ic.ac.uk	807260827	GET	/history/history.html	200	1602
dial6.man.net	807260828	GET	/images/NASA-logosmall.gif	200	786
phoenix.doc.ic.ac.uk	807260828	GET	/history/apollo/images/apollo-small.gif	200	9630
dial6.man.net	807260829	GET	/images/KSC-logosmall.gif	200	1204
bst007.sm.bs.dlr.de	807260832	GET	/images/NASA-logosmall.gif	200	786
bst007.sm.bs.dlr.de	807260832	GET	/images/KSC-logosmall.gif	200	1204
www-a1.proxy.aol.com	807260835	GET	/icons/image.xbm	200	509
ohfnx1.hf.op.dlr.de	807260841	GET	/ksc.html	200	7280
dial6.man.net	807260859	GET	/shuttle/countdown/count70.gif	200	46573
www-a1.proxy.aol.com	807260864	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566
slip37-78.il.us.ibm.net	807260869	GET	/images/launch.gif	200	240458
ix-stl3-16.ix.netcom.com	807260882	GET	/shuttle/missions/sts-66/mission-sts-66.html	200	98304
www-a1.proxy.aol.com	807260885	GET	/images/KSC-logosmall.gif	200	1204
www-a1.proxy.aol.com	807260886	GET	/images/launch-logo.gif	200	1713
www-a1.proxy.aol.com	807260887	GET	/history/apollo/images/apollo-logo1.gif	200	1173
ottodix.miks3.iao.fhg.de	807260898	GET	/shuttle/missions/missions.html	200	8677
ottodix.miks3.iao.fhg.de	807260899	GET	/images/launchmedium.gif	200	11853
ottodix.miks3.iao.fhg.de	807260901	GET	/images/NASA-logosmall.gif	200	786
ottodix.miks3.iao.fhg.de	807260901	GET	/images/KSC-logosmall.gif	200	1204
rerobert.mindspring.com	807260903	GET	/shuttle/missions/sts-8/mission-sts-8.html	200	6821
rerobert.mindspring.com	807260905	GET	/shuttle/missions/sts-8/sts-8-patch-small.gif	200	16567
rerobert.mindspring.com	807260911	GET	/images/KSC-logosmall.gif	200	1204
rerobert.mindspring.com	807260911	GET	/images/launch-logo.gif	200	1713
rerobert.mindspring.com	807260911	GET	/history/apollo/images/apollo-logo1.gif	200	1173
ottodix.miks3.iao.fhg.de	807260917	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566
ottodix.miks3.iao.fhg.de	807260918	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083
piweba3y.prodigy.com	807260919	GET	/images/shuttle-patch-small.gif	200	4179
ottodix.miks3.iao.fhg.de	807260920	GET	/images/launch-logo.gif	200	1713
ottodix.miks3.iao.fhg.de	807260920	GET	/history/apollo/images/apollo-logo1.gif	200	1173
piweba3y.prodigy.com	807260927	GET	/images/KSC-logosmall.gif	200	1204
dial6.man.net	807260930	GET	/cgi-bin/imagemap/countdown70?335,284	302	98
dial6.man.net	807260932	GET	/shuttle/countdown/liftoff.html	200	5220
cad38.cadvision.com	807260935	GET	/ksc.html	200	7280
piweba3y.prodigy.com	807260935	GET	/images/launch-logo.gif	200	1713
bst007.sm.bs.dlr.de	807260942	GET	/shuttle/countdown/count70.gif	200	46573
cad38.cadvision.com	807260942	GET	/images/ksclogo-medium.gif	200	5866
phoenix.doc.ic.ac.uk	807260944	GET	/history/apollo/apollo.html	200	3260
phoenix.doc.ic.ac.uk	807260945	GET	/history/apollo/images/footprint-small.gif	200	18149
phoenix.doc.ic.ac.uk	807260945	GET	/history/apollo/images/apollo-logo1.gif	200	1173
cad38.cadvision.com	807260950	GET	/images/NASA-logosmall.gif	200	786
cad38.cadvision.com	807260950	GET	/images/MOSAIC-logosmall.gif	200	363
cad38.cadvision.com	807260950	GET	/images/USA-logosmall.gif	200	234
cad38.cadvision.com	807260951	GET	/images/WORLD-logosmall.gif	200	669
phoenix.doc.ic.ac.uk	807260954	GET	/history/apollo/apollo-sa.html	200	2400
phoenix.doc.ic.ac.uk	807260955	GET	/history/apollo/images/little-joe.gif	200	9799
phoenix.doc.ic.ac.uk	807260955	GET	/history/apollo/images/apollo-logo.gif	200	3047
phoenix.doc.ic.ac.uk	807260955	GET	/history/apollo/images/footprint-logo.gif	200	4209
ottodix.miks3.iao.fhg.de	807260960	GET	/shuttle/missions/sts-73/mission-sts-73.html	200	4099
ircgate1.rcc-irc.si	807260963	GET	/shuttle/countdown/countdown.html	200	4324
ottodix.miks3.iao.fhg.de	807260963	GET	/shuttle/missions/sts-73/sts-73-patch-small.gif	200	4179
ircgate1.rcc-irc.si	807260984	GET	/shuttle/countdown/count70.gif	200	46573
www-a1.proxy.aol.com	807260984	GET	/shuttle/missions/sts-70/o-ring-problem.gif	200	16197
dial6.man.net	807260986	GET	/shuttle/countdown/video/livevideo2.gif	200	71319
ircgate1.rcc-irc.si	807260997	GET	/images/KSC-logosmall.gif	200	1204
ircgate1.rcc-irc.si	807260997	GET	/images/NASA-logosmall.gif	200	786
cad38.cadvision.com	807261001	GET	/shuttle/missions/missions.html	200	8677
cad38.cadvision.com	807261007	GET	/images/launchmedium.gif	200	11853
mdb-wwws1.city.chitose.hokkaido.jp	807261008	GET	/shuttle/missions/missions.html	200	8677
piweba3y.prodigy.com	807261014	GET	/shuttle/technology/sts-newsref/sts_overview.html	200	209976
mdb-wwws1.city.chitose.hokkaido.jp	807261018	GET	/images/launchmedium.gif	200	11853
cad38.cadvision.com	807261018	GET	/images/KSC-logosmall.gif	200	1204
ottodix.miks3.iao.fhg.de	807261019	GET	/facilities/lc39a.html	200	7008
ottodix.miks3.iao.fhg.de	807261020	GET	/images/lc39a-logo.gif	200	13116
ottodix.miks3.iao.fhg.de	807261022	GET	/images/kscmap-tiny.gif	200	2537
ottodix.miks3.iao.fhg.de	807261022	GET	/images/ksclogosmall.gif	200	3635
mdb-wwws1.city.chitose.hokkaido.jp	807261023	GET	/images/NASA-logosmall.gif	200	786
mdb-wwws1.city.chitose.hokkaido.jp	807261026	GET	/images/KSC-logosmall.gif	304	0
piweba3y.prodigy.com	807261027	GET	/shuttle/technology/sts-newsref/sts_overview.html	200	209976
cad38.cadvision.com	807261030	GET	/shuttle/missions/41-b/mission-41-b.html	200	6547
cad38.cadvision.com	807261032	GET	/shuttle/missions/41-b/41-b-patch-small.gif	200	17735
dial6.man.net	807261037	GET	/htbin/cdt_clock.pl	200	543
empedocles.cfar.umd.edu	807261039	GET	/persons/astronauts/u-to-z/WilcuttTW.txt	200	2282
ircgate1.rcc-irc.si	807261040	GET	/cgi-bin/imagemap/countdown70?72,156	302	111
ircgate1.rcc-irc.si	807261044	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224
s150.phxslip4.indirect.com	807261044	GET	/history/apollo/apollo-1/apollo-1.html	200	3841
cad38.cadvision.com	807261048	GET	/images/launch-logo.gif	200	1713
cad38.cadvision.com	807261048	GET	/history/apollo/images/apollo-logo1.gif	200	1173
ircgate1.rcc-irc.si	807261051	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978
www-a1.proxy.aol.com	807261072	GET	/shuttle/missions	302	0
ircgate1.rcc-irc.si	807261072	GET	/images/launch-logo.gif	200	1713
ircgate1.rcc-irc.si	807261074	GET	/history/apollo/images/apollo-logo1.gif	200	1173
ottodix.miks3.iao.fhg.de	807261086	GET	/images/dual-pad.gif	200	141308
cad38.cadvision.com	807261096	GET	/history/history.html	200	1602
cad38.cadvision.com	807261097	GET	/history/apollo/images/apollo-small.gif	200	9630
ottodix.miks3.iao.fhg.de	807261101	GET	/shuttle/resources/orbiters/columbia.html	200	6922
ottodix.miks3.iao.fhg.de	807261102	GET	/shuttle/resources/orbiters/columbia-logo.gif	200	11417
ottodix.miks3.iao.fhg.de	807261104	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932
cad38.cadvision.com	807261105	GET	/history/apollo/apollo.html	200	3260
cad38.cadvision.com	807261113	GET	/history/apollo/images/footprint-small.gif	200	18149
cad38.cadvision.com	807261129	GET	/history/apollo/images/footprint-small.gif	200	18149
nocarrier.seanet.com	807261134	GET	/facts/faq10.html	200	20903
s150.phxslip4.indirect.com	807261140	GET	/history/apollo/apollo-13/apollo-13-info.html	200	1583
nocarrier.seanet.com	807261143	GET	/images/ksclogosmall.gif	200	3635
nocarrier.seanet.com	807261143	GET	/images/faq.gif	200	263
cad38.cadvision.com	807261146	GET	/history/apollo/images/apollo-small.gif	200	9630
s150.phxslip4.indirect.com	807261146	GET	/history/apollo/apollo-13/movies/	200	945
cad38.cadvision.com	807261148	GET	/history/apollo/images/footprint-small.gif	200	18149
s150.phxslip4.indirect.com	807261156	GET	/history/apollo/apollo-13/movies/	200	945
s150.phxslip4.indirect.com	807261157	GET	/icons/blank.xbm	200	509
s150.phxslip4.indirect.com	807261158	GET	/icons/menu.xbm	200	527
s150.phxslip4.indirect.com	807261158	GET	/icons/movie.xbm	200	530
maurice.cfr.washington.edu	807261175	GET	/history/mercury/mercury.html	200	1871
maurice.cfr.washington.edu	807261175	GET	/images/mercury-logo.gif	200	6588
maurice.cfr.washington.edu	807261175	GET	/images/ksclogosmall.gif	200	3635
maurice.cfr.washington.edu	807261175	GET	/history/apollo/images/apollo-logo.gif	200	3047
maurice.cfr.washington.edu	807261180	GET	/history/mercury/ma-6/ma-6.html	200	1117
maurice.cfr.washington.edu	807261181	GET	/history/mercury/ma-6/ma-6-patch-small.gif	200	21277
maurice.cfr.washington.edu	807261181	GET	/images/KSC-logosmall.gif	200	1204
maurice.cfr.washington.edu	807261181	GET	/history/apollo/images/APOLLO-logosmall.gif	200	1173
gatekeeper.unicc.org	807261185	GET	/shuttle/missions/sts-70/woodpecker.html	200	2823
gatekeeper.unicc.org	807261186	GET	/shuttle/missions/sts-70/images/woodpecker-on-et.gif	200	7318
gatekeeper.unicc.org	807261186	GET	/shuttle/missions/sts-70/images/holes-in-et.gif	200	13982
nocarrier.seanet.com	807261197	GET	/history/apollo/apollo-13/apollo-13.html	200	18556
maurice.cfr.washington.edu	807261198	GET	/history/mercury/ma-7/ma-7.html	200	1110
maurice.cfr.washington.edu	807261198	GET	/history/mercury/ma-7/ma-7-patch-small.gif	200	25169
nocarrier.seanet.com	807261199	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859
www.thyssen.com	807261203	GET	/shuttle/missions/sts-66/mission-sts-66.html	200	174452
acquinas.netmind.com	807261205	GET	/	200	7280
nocarrier.seanet.com	807261211	GET	/history/apollo/images/footprint-logo.gif	200	4209
maurice.cfr.washington.edu	807261212	GET	/history/mercury/ma-8/ma-8.html	200	1100
maurice.cfr.washington.edu	807261212	GET	/history/mercury/ma-8/ma-8-patch-small.gif	200	24809
r1000527.mayo.edu	807261215	GET	/shuttle/missions/missions.html	200	8677
r1000527.mayo.edu	807261216	GET	/images/launchmedium.gif	200	11853
r1000527.mayo.edu	807261217	GET	/images/NASA-logosmall.gif	200	786
r1000527.mayo.edu	807261217	GET	/images/KSC-logosmall.gif	200	1204
maurice.cfr.washington.edu	807261227	GET	/shuttle/missions/missions.html	200	8677
maurice.cfr.washington.edu	807261227	GET	/images/launchmedium.gif	200	11853
maurice.cfr.washington.edu	807261228	GET	/images/NASA-logosmall.gif	200	786
r1000527.mayo.edu	807261230	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224
r1000527.mayo.edu	807261230	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978
maurice.cfr.washington.edu	807261232	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566
maurice.cfr.washington.edu	807261233	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083
r1000527.mayo.edu	807261233	GET	/images/launch-logo.gif	200	1713
r1000527.mayo.edu	807261233	GET	/history/apollo/images/apollo-logo1.gif	200	1173
maurice.cfr.washington.edu	807261234	GET	/images/launch-logo.gif	200	1713
maurice.cfr.washington.edu	807261234	GET	/history/apollo/images/apollo-logo1.gif	200	1173
ix-lb6-06.ix.netcom.com	807261238	GET	/facts/faq04.html	200	27063
maurice.cfr.washington.edu	807261248	GET	/shuttle/missions/sts-69/sts-69-info.html	200	1428
nts137.dialup.hawaii.edu	807261259	GET	/software/winvn/winvn.html	304	0
nts137.dialup.hawaii.edu	807261264	GET	/software/winvn/winvn.gif	304	0
nts137.dialup.hawaii.edu	807261266	GET	/images/construct.gif	304	0
cad38.cadvision.com	807261267	GET	/history/apollo/images/footprint-small.gif	200	18149
nts137.dialup.hawaii.edu	807261268	GET	/software/winvn/bluemarb.gif	304	0
nts137.dialup.hawaii.edu	807261269	GET	/software/winvn/wvsmall.gif	304	0
fuku1du06.fo.mesh.ad.jp	807261270	GET	/history/apollo	302	0
fuku1du06.fo.mesh.ad.jp	807261271	GET	/history/apollo/	200	6245
nts137.dialup.hawaii.edu	807261272	GET	/images/KSC-logosmall.gif	304	0
cream.cambridge.scr.slb.com	807261272	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224
nts137.dialup.hawaii.edu	807261273	GET	/images/MOSAIC-logosmall.gif	304	0
cad38.cadvision.com	807261274	GET	/history/apollo/apollo-13/apollo-13.html	200	18556
nts137.dialup.hawaii.edu	807261275	GET	/images/USA-logosmall.gif	304	0
fuku1du06.fo.mesh.ad.jp	807261276	GET	/icons/blank.xbm	200	509
nts137.dialup.hawaii.edu	807261276	GET	/images/WORLD-logosmall.gif	304	0
cad38.cadvision.com	807261276	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859
fuku1du06.fo.mesh.ad.jp	807261277	GET	/icons/menu.xbm	200	527
fuku1du06.fo.mesh.ad.jp	807261278	GET	/icons/text.xbm	200	527
piweba3y.prodigy.com	807261283	GET	/shuttle/technology/sts-newsref/sts_overview.html	200	209976
202.16.222.11	807261285	GET	/shuttle/missions/sts-68/ksc-srl-image.html	200	1404
fuku1du06.fo.mesh.ad.jp	807261293	GET	/history/apollo/html	404	0
nocarrier.seanet.com	807261294	GET	/history/apollo/apollo.html	200	3260
nocarrier.seanet.com	807261296	GET	/history/apollo/images/footprint-small.gif	200	18149
nocarrier.seanet.com	807261298	GET	/images/KSC-logosmall.gif	200	1204
nocarrier.seanet.com	807261298	GET	/history/apollo/images/apollo-logo1.gif	200	1173
decus.decus.de	807261299	GET	/ksc.html	200	7280
ottodix.miks3.iao.fhg.de	807261300	GET	/shuttle/missions/sts-73/sts-73-info.html	200	1428
cad38.cadvision.com	807261303	GET	/facilities/lc39a.html	200	7008
cad38.cadvision.com	807261305	GET	/images/lc39a-logo.gif	200	13116
202.16.222.11	807261306	GET	/shuttle/missions/sts-68/images/ksc.gif	200	65536
202.16.222.11	807261307	GET	/shuttle/missions/sts-68/images/ksc-upclose.gif	200	57344
cad38.cadvision.com	807261311	GET	/images/kscmap-tiny.gif	200	2537
cad38.cadvision.com	807261311	GET	/images/ksclogosmall.gif	200	3635
nocarrier.seanet.com	807261314	GET	/history/apollo/apollo-spacecraft.txt	200	2261
r1000527.mayo.edu	807261316	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566
nts137.dialup.hawaii.edu	807261316	GET	/pub/winvn/readme.txt	404	0
r1000527.mayo.edu	807261317	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083
pchell.co.kp.dlr.de	807261322	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566
pces245.eng.warwick.ac.uk	807261325	GET	/shuttle/countdown/countdown.html	200	4324
fuku1du06.fo.mesh.ad.jp	807261327	GET	/history/apollo/apollo.html	200	3260
nts137.dialup.hawaii.edu	807261328	GET	/pub/winvn/release.txt	404	0
pces245.eng.warwick.ac.uk	807261329	GET	/images/NASA-logosmall.gif	200	786
pces245.eng.warwick.ac.uk	807261329	GET	/images/KSC-logosmall.gif	200	1204
fuku1du06.fo.mesh.ad.jp	807261331	GET	/history/apollo/images/footprint-small.gif	200	18149
pces245.eng.warwick.ac.uk	807261331	GET	/shuttle/countdown/count70.gif	200	46573
fuku1du06.fo.mesh.ad.jp	807261339	GET	/images/KSC-logosmall.gif	200	1204
ottodix.miks3.iao.fhg.de	807261339	GET	/shuttle/missions/sts-73/images/	200	378
ottodix.miks3.iao.fhg.de	807261340	GET	/icons/blank.xbm	200	509
ottodix.miks3.iao.fhg.de	807261340	GET	/icons/menu.xbm	200	527
fuku1du06.fo.mesh.ad.jp	807261343	GET	/history/apollo/apollo-11/apollo-11.html	200	44877
cad38.cadvision.com	807261344	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859
s150.phxslip4.indirect.com	807261347	GET	/history/apollo/apollo-13/movies/apo13damage.mpg	200	297851
ottodix.miks3.iao.fhg.de	807261355	GET	/shuttle/missions/sts-73/docs/	200	374
fuku1du06.fo.mesh.ad.jp	807261358	GET	/history/apollo/apollo-11/apollo-11-patch-small.gif	200	11175
fuku1du06.fo.mesh.ad.jp	807261379	GET	/facilities/lc39a.html	200	7008
ts8-1.westwood.ts.ucla.edu	807261381	GET	/images/Nasa-logo.gif	404	0
fuku1du06.fo.mesh.ad.jp	807261383	GET	/images/lc39a-logo.gif	200	13116
137.82.222.49	807261384	GET	/images/Nasa-logo.gif	404	0
nts137.dialup.hawaii.edu	807261388	GET	/software/winvn/userguide/wvnguide.html	200	5998
nexus.mlckew.edu.au	807261389	GET	/images/Nasa-logo.gif	404	0
fuku1du06.fo.mesh.ad.jp	807261389	GET	/images/kscmap-tiny.gif	200	2537
r1000527.mayo.edu	807261391	GET	/shuttle/missions/sts-73/mission-sts-73.html	200	4099
gordon-nsc2.army.mil	807261391	GET	/	200	7280
r1000527.mayo.edu	807261392	GET	/shuttle/missions/sts-73/sts-73-patch-small.gif	200	4179
fuku1du06.fo.mesh.ad.jp	807261392	GET	/images/ksclogosmall.gif	200	3635
ottgate2.bnr.ca	807261396	GET	/images/Nasa-logo.gif	404	0
nts137.dialup.hawaii.edu	807261397	GET	/software/winvn/userguide/wvnguide.gif	200	4151
slip167.slip.uleth.ca	807261402	GET	/images/Nasa-logo.gif	404	0
nocarrier.seanet.com	807261411	GET	/history/apollo/flight-summary.txt	200	5086
nts137.dialup.hawaii.edu	807261411	GET	/software/winvn/userguide/winvnsm.gif	200	3293
emerald.cybergate.com	807261411	GET	/images/Nasa-logo.gif	404	0
www.thyssen.com	807261421	GET	/shuttle/missions/sts-51/mission-sts-51.html	304	0
ottodix.miks3.iao.fhg.de	807261422	GET	/shuttle/missions/sts-73/news/	200	519
ottodix.miks3.iao.fhg.de	807261423	GET	/icons/text.xbm	200	527
adam.tower.com.au	807261424	GET	/shuttle/missions/sts-70/images/DSC-95EC-0001.jpg	200	49152
r1000527.mayo.edu	807261425	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	13450
nts137.dialup.hawaii.edu	807261426	GET	/software/winvn/userguide/1_1.htm	200	3650
r1000527.mayo.edu	807261426	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054
ottodix.miks3.iao.fhg.de	807261428	GET	/shuttle/missions/sts-73/news/sts-73-mir-01.txt	200	3744
dialup516.chicago.mci.net	807261428	GET	/images/Nasa-logo.gif	404	0
nts137.dialup.hawaii.edu	807261433	GET	/software/winvn/userguide/docsleft.gif	200	494
nexus.mlckew.edu.au	807261435	GET	/images/Nasa-logo.gif	404	0
nts137.dialup.hawaii.edu	807261435	GET	/software/winvn/userguide/docscont.gif	200	479
nts137.dialup.hawaii.edu	807261438	GET	/software/winvn/userguide/docsrigh.gif	200	483
nts137.dialup.hawaii.edu	807261454	GET	/software/winvn/userguide/1_2.htm	200	2000
nts137.dialup.hawaii.edu	807261461	GET	/software/winvn/userguide/winvn1.gif	200	21793
piweba3y.prodigy.com	807261462	GET	/images/Nasa-logo.gif	404	0
ottodix.miks3.iao.fhg.de	807261463	GET	/htbin/wais.pl?STS-73	200	4737
fuku1du06.fo.mesh.ad.jp	807261465	GET	/images/lc39a.gif	200	257194
ottgate2.bnr.ca	807261470	GET	/images/Nasa-logo.gif	404	0
mpngate1.ny.us.ibm.net	807261471	GET	/shuttle/missions/sts-71/images/images.html	200	8529
www.thyssen.com	807261476	GET	/shuttle/missions/sts-68/mission-sts-68.html	200	49702
r1000527.mayo.edu	807261485	GET	/shuttle/missions/sts-72/mission-sts-72.html	200	3804
r1000527.mayo.edu	807261486	GET	/shuttle/missions/sts-72/sts-72-patch-small.gif	200	4179
lesopc21.epfl.ch	807261491	GET	/shuttle/technology/sts-newsref/sts-acronyms.html	200	24568
lesopc21.epfl.ch	807261494	GET	/images/KSC-logosmall.gif	200	1204
lesopc21.epfl.ch	807261494	GET	/images/shuttle-patch-logo.gif	200	891
